Unnamed: 0.1,Unnamed: 0,file,orgText,outText,WER
7191,7191,serapionsbruederauswahl/serapionsbruederauswahl_1482.wav,man hatte die baronesse im park unfern des kirchhofes leblos am boden auf dem gesicht liegend gefunden,man hatte die baroness im park unfern des kirchhofs leblos am boden auf dem gesicht liegend gefunden ,0.11764705882352941
7192,7192,serapionsbruederauswahl/serapionsbruederauswahl_1483.wav,und brachte sie nach dem schlosse eben als der graf aufgestanden und im wonnegefühl des errungenen glücks hinausschaute,und brachte sie nach dem schlosse eben als der graf aufgestanden und im wonne gefühl des errungenen glücks hinausschaute ,0.1111111111111111
7193,7193,serapionsbruederauswahl/serapionsbruederauswahl_1484.wav,er glaubte die baronesse nur von ihrem gewöhnlichen übel befallen alle mittel sie wieder zurückzurufen ins leben,er glaubt die baroness auffordern ihren gewöhnlichen übel sich alle mittel sie wieder zurückzurufen ins leben ,0.35294117647058826
7194,7194,serapionsbruederauswahl/serapionsbruederauswahl_1485.wav,blieben aber vergeblich sie war tot,blieben aber vergeblich sie war tot  ,0.0
7195,7195,serapionsbruederauswahl/serapionsbruederauswahl_1486.wav,aurelie überliess sich weniger den ausbrüchen eines heftigen schmerzes als dass sie verstummt,auch wir hier über ließ sich weniger den ausbrüchen eines heftigen schmerzes als dass sie hier verstummt ,0.46153846153846156
7196,7196,serapionsbruederauswahl/serapionsbruederauswahl_1487.wav,tränenlos durch den schlag der sie getroffen in ihrem innersten wesen gelähmt schien dem grafen bangte für die geliebte,trainern los durch den schlag der sie getroffen in ihrem innersten wesen gelähmt schielt dem grafen bank der für die geliebte ,0.2631578947368421
7197,7197,serapionsbruederauswahl/serapionsbruederauswahl_1488.wav,und nur leise und behutsam wagte er es sie an ihr verhältnis als gänzlich verlassenes kind zu erinnern,und nur leise und behutsam wagte er ist sie an ihr verhältnis als gänzlich verlassenes kind zu erinnern ,0.05555555555555555
7198,7198,serapionsbruederauswahl/serapionsbruederauswahl_1489.wav,welches erfordere das schickliche aufzugeben um das noch schicklichere zu tun,leichtes erfordere dass schickliche aufzugeben um das noch schickliche zu tun ,0.2727272727272727
7199,7199,serapionsbruederauswahl/serapionsbruederauswahl_1490.wav,nämlich des todes der mutter unerachtet den hochzeitstag soviel nur möglich zu beschleunigen,nämlich des todes der mutter ohne achtet dem hochzeitstag so filme löslich zu beschleunigen  ,0.46153846153846156
7200,7200,serapionsbruederauswahl/serapionsbruederauswahl_1491.wav,da fiel aber aurelie dem grafen in  die arme und rief indem ihr ein tränenstrom aus den augen stürzte,da viel aber auch seliger dem grafen in die armer und rief indem wir einen tränen strom aus den augen stürzte ,0.42105263157894735
7201,7201,serapionsbruederauswahl/serapionsbruederauswahl_1492.wav,mit schneidender das herz durchbohrender stimme ›ja –,mit schneidender das herz durchbohren bohrender stimme ja ,0.5
7202,7202,serapionsbruederauswahl/serapionsbruederauswahl_1493.wav,ja – um aller heiligen um meiner seligkeit willen ja‹ –,ja um allerheiligen und meiner seligkeit willen ja es wird  ,0.6363636363636364
7203,7203,serapionsbruederauswahl/serapionsbruederauswahl_1494.wav,der graf schrieb diesen ausbruch innerer gemütsbewegung dem bittern gedanken zu,der traf schrieb dieser ausbruch innerer gemütsbewegungen dem bittere gedanken soll ,0.45454545454545453
7204,7204,serapionsbruederauswahl/serapionsbruederauswahl_1495.wav,dass sie verlassen heimatslos nun nicht wisse wohin und auf dem schlosse zu bleiben doch der anstand verbiete,das sie verlassen heimatlos nun nicht wisse wohin und auf der schloss dazubleiben doch der anstand verbiete ,0.3333333333333333
7205,7205,serapionsbruederauswahl/serapionsbruederauswahl_1496.wav,er sorgte dafür dass aurelie eine alte würdige matrone zur gesellschafterin erhielt,er sorgte dafür dass auch ja eine alte würdige matrone zur gesellschafterin erhielt ,0.16666666666666666
7206,7206,serapionsbruederauswahl/serapionsbruederauswahl_1497.wav,bis nach wenigen wochen aufs neue der hochzeitstag herankam den weiter kein böser zufall unterbrach,bis nach wenigen wochen aufs neue der hochzeitstag herankam der weiter kein bloßer zufall unterbrach ,0.13333333333333333
7207,7207,serapionsbruederauswahl/serapionsbruederauswahl_1498.wav,sondern der hyppolits und aureliens glück krönte,sondern der hippolyt und auch brillanz glück krönte  ,0.42857142857142855
7208,7208,serapionsbruederauswahl/serapionsbruederauswahl_1499.wav,aurelie hatte sich indessen immerwährend in einem gespannten zustande befunden nicht der schmerz über den verlust der mutter,maria hatte sich indessen noch immer während in einer gespannten zustand effekt nicht der schmerz über den verlust der mutter ,0.3888888888888889
7209,7209,serapionsbruederauswahl/serapionsbruederauswahl_1500.wav,nein eine innere namenlose tötende angst schien sie rastlos zu verfolgen,nein eine innere namenlose töten oder angst sie rastlos zu verfolgen  ,0.2727272727272727
7210,7210,serapionsbruederauswahl/serapionsbruederauswahl_1501.wav,mitten im süssesten liebesgespräch fuhr sie plötzlich wie von jähem schreck erfasst zum tode erbleicht auf,mitten im süßesten liebes gespräch fuhr sie plötzlich wie fernseh schreibt auf fast zu tode erbleicht aus ,0.5625
7211,7211,serapionsbruederauswahl/serapionsbruederauswahl_1502.wav,schloss den grafen indem ihr tränen aus den augen quollen in ihre arme,schloss den grafen indem ihr tränen aus den augen wollen in ihrer armer ,0.23076923076923078
7212,7212,serapionsbruederauswahl/serapionsbruederauswahl_1503.wav,als wolle sie sich festhalten damit eine unsichtbare feindliche macht sie nicht fortreisse ins verderben und rief,als wolle sie sich festschreibt damit einer unsichtbarer feindliche macht sie nicht vor ort reise ins verderben und rief ,0.35294117647058826
7213,7213,serapionsbruederauswahl/serapionsbruederauswahl_1504.wav,›nein – nimmer – nimmer‹ – erst jetzt da sie verheiratet mit dem grafen,nein nimmer und immer erst jetzt da sie das verheiratet mit der strafe ,0.5714285714285714
7214,7214,serapionsbruederauswahl/serapionsbruederauswahl_1505.wav,schien der gespannte zustand aufgehört jene innere entsetzliche angst sie verlassen zu haben,schien der gespannter zustand aufgehört jene innere entsetzliche angst sie verlassen zu haben  ,0.07692307692307693
7215,7215,serapionsbruederauswahl/serapionsbruederauswahl_1506.wav,es konnte nicht fehlen dass der graf irgendein böses geheimnis vermutete von dem aureliens inneres verstört,es konnte nicht fehlen dass der graf irgendeiner böses geheimnis vergönnt sein leben aurich eines inneres verstört ,0.375
7216,7216,serapionsbruederauswahl/serapionsbruederauswahl_1507.wav,doch hielt er es mit recht für unzart aurelien darnach zu fragen solange ihre spannung anhielt,doch hielt er es mit recht und zart und korrelieren danach zu fragen solange ihre spannung anhielt ,0.3125
7217,7217,serapionsbruederauswahl/serapionsbruederauswahl_1508.wav,und sie selbst darüber schwieg jetzt wagte er es leise darauf hinzudeuten,und sie selbst darüber schwieg jetzt wagte er es leise daraufhin zu deuten ,0.25
7218,7218,serapionsbruederauswahl/serapionsbruederauswahl_1509.wav,was wohl die ursache ihrer seltsamen gemütsstimmung gewesen sein möge da versicherte aurelie,was wohl die ursache ihrer seltsamen diffuse stimmung gewesen sei da versicherte ausrede ,0.38461538461538464
7219,7219,serapionsbruederauswahl/serapionsbruederauswahl_1510.wav,dass es ihr eine wohltat sei ihm dem geliebten gemahl jetzt ihr ganzes herz zu erschliessen,dass es ihr eine wohltat sei ihm dem geliebten gemahl jetzt ihr ganzes herz zu erschließen  ,0.0625
7220,7220,serapionsbruederauswahl/serapionsbruederauswahl_1511.wav,nicht wenig erstaunte der graf als er nun erfuhr,nicht wenig erstaunter der graf als er nun erfuhr ,0.1111111111111111
7221,7221,serapionsbruederauswahl/serapionsbruederauswahl_1512.wav,dass nur das heillose treiben der mutter allen sinnverstörenden gram über aurelien gebracht,das nur das heilloser treibender motor aller sind verstörend das drama oder ausrede reagiert  ,0.9230769230769231
7222,7222,serapionsbruederauswahl/serapionsbruederauswahl_1513.wav,›gibt es‹ rief aurelie ›etwas entsetzlicheres als die eigne mutter hassen,gibt es rief oreal ihr etwas entsetzlicheres als die eigene mutter hassen ,0.5454545454545454
7223,7223,serapionsbruederauswahl/serapionsbruederauswahl_1514.wav,verabscheuen zu müssen‹ also  war der vater der oheim von keinem falschen vorurteil befangen,verabscheuen zu müssen also war der vater der oheim von keinem falschen urteil befangen ,0.14285714285714285
7224,7224,serapionsbruederauswahl/serapionsbruederauswahl_1515.wav,und die baronesse hatte mit durchdachter heuchelei den grafen getäuscht,die baroness hatte mit durchdachte heuchelei den grafen getäuscht  ,0.3
7225,7225,serapionsbruederauswahl/serapionsbruederauswahl_1516.wav,für eine seiner ruhe günstige schickung musste es nun der graf halten dass die böse mutter an seinem hochzeitstage gestorben,für eine seiner ruhe günstige schickung musste es nun der graf halten dass die böse mutter an seinem hochzeitstage gestorben sein ,0.05
7226,7226,serapionsbruederauswahl/serapionsbruederauswahl_1517.wav,er hatte dessen kein hehl aurelie erklärte aber,er hatte dessen kein hehl aus ihr erklärte aber ,0.25
7227,7227,serapionsbruederauswahl/serapionsbruederauswahl_1518.wav,dass gerade bei dem tode der mutter sie sich von düstern furchtbaren ahnungen ergriffen gefühlt,das gerade bei den methode der rotter sie sich von düstern furchtbare planmäßig ergriffen gefühlt ,0.4
7228,7228,serapionsbruederauswahl/serapionsbruederauswahl_1519.wav,dass sie die entsetzliche angst nicht verwinden können die tote werde erstehn aus dem grabe,das mir die entsetzliche angst nicht verbinden können die tote sehr der erstreben aus dem gerade dort ,0.5333333333333333
7229,7229,serapionsbruederauswahl/serapionsbruederauswahl_1520.wav,und sie hinabreissen aus den armen des geliebten in den abgrund aurelie erinnerte sich so erzählte sie,und sie hinab reisen aus den aromen des geliebten in den abgrund ausrede ja erinnerte sich so erzählte sie ,0.29411764705882354
7230,7230,serapionsbruederauswahl/serapionsbruederauswahl_1521.wav,ganz dunkel aus ihrer früheren jugendzeit dass eines morgens da sie eben aus dem schlafe erwacht,ganz dunkel aus ihrer früheren jugendzeit das eines morgens das sie eben aus dem schlafe erwachte ,0.1875
7231,7231,serapionsbruederauswahl/serapionsbruederauswahl_1522.wav,ein furchtbarer tumult im hause entstand die türen wurden auf und zugeworfen,ein furchtbarer tumult im hause entstanden die türen wurden auf und zugriff aus ,0.25
7232,7232,serapionsbruederauswahl/serapionsbruederauswahl_1523.wav,fremde stimmen riefen durcheinander endlich als es stiller geworden nahm die wärterin aurelien auf den arm,fremde stimmen riefen durcheinander endlich als es stiller geworden nahm die wärterin ausgeliehen auf den arm ,0.0625
7233,7233,serapionsbruederauswahl/serapionsbruederauswahl_1524.wav,und trug sie in ein grosses zimmer wo viele menschen versammelt in der mitte auf einem langen tisch ausgestreckt lag aber der mann,und trug sie in einem großes zimmer so viele menschen versammelt in der mütter auf einem am tisch ausgestreckt lag aber der mann ,0.21739130434782608
7234,7234,serapionsbruederauswahl/serapionsbruederauswahl_1525.wav,der oft mit aurelien gespielt sie mit zuckerwerk gefüttert und den sie papa genannt,der oft mit ausgeliehen geschrieben sind sie mit zuckerwerk gefüttert und denen sie papa genannt  ,0.2857142857142857
7235,7235,serapionsbruederauswahl/serapionsbruederauswahl_1526.wav,sie streckte die händchen nach ihm aus und wollte ihn küssen die sonst warmen lippen waren aber eiskalt,sie streckte die händchen nach ihm aus und wollte ihn küssen die sonst waren lippen waren aber eiskalt ,0.05555555555555555
7236,7236,serapionsbruederauswahl/serapionsbruederauswahl_1527.wav,und aurelie brach selbst wusste sie nicht warum aus in heftiges weinen,und arena hier brach selbst wusste sie nicht herum august in heftiges freuen ,0.4166666666666667
7237,7237,serapionsbruederauswahl/serapionsbruederauswahl_1528.wav,die wärterin brachte sie in ein fremdes haus wo sie lange zeit verweilte bis endlich eine frau erschien,diese härteren brachte sie in einem fremdes das haus wo sie lange zeit verweilte bis endlich eine frau erschießen ,0.2777777777777778
7238,7238,serapionsbruederauswahl/serapionsbruederauswahl_1529.wav,und sie in einer kutsche mitnahm das war nun ihre mutter,und sie in einer kutscher märtyrer das war nun ihre mutter ,0.18181818181818182
7239,7239,serapionsbruederauswahl/serapionsbruederauswahl_1530.wav,die bald darauf mit aurelien nach der residenz reiste aurelie mochte ungefähr sechzehn jahre alt sein,die bald darauf mit auch syrien nach der residenz reiste auch ihr mochte ungefähr sechzehn jahre alt sein ,0.25
7240,7240,serapionsbruederauswahl/serapionsbruederauswahl_1531.wav,als ein mann bei der baronesse erschien den sie mit freude und zutraulichkeit empfing wie einen alten geliebten bekannten,als einen mann war der baroness erschien den sie mit freude und zutraulichkeit empfingen nie einen alten geliebten bekannt sein ,0.3684210526315789
7241,7241,serapionsbruederauswahl/serapionsbruederauswahl_1532.wav,er kam oft und öfter und bald veränderte sich der hausstand der baronesse auf sehr merkliche weise,er kam oft und öfter und bald veränderte sich der hausstand der baroness auf sehr möglicherweise  ,0.17647058823529413
7242,7242,serapionsbruederauswahl/serapionsbruederauswahl_1533.wav,statt dass sie sonst in einem dachstübchen gewohnt und sich mit armseligen kleidern und schlechter kost beholfen,der stadt da sie sonst in einem dachstübchen gewohnt und sich mit armseligen kleidern und schlechter kostbar häufen ,0.29411764705882354
7243,7243,serapionsbruederauswahl/serapionsbruederauswahl_1534.wav,bezog sie jetzt ein hübsches quartier in der schönsten gegend der stadt schaffte sich  prächtige kleider an,bezog sie jetzt ein hübsches quartier in der schönsten gegend der standen schaffte sich prächtige kleider an ,0.058823529411764705
7244,7244,serapionsbruederauswahl/serapionsbruederauswahl_1535.wav,ass und trank mit dem fremden der ihr täglicher tischgast war vortrefflich und nahm teil an allen öffentlichen lustbarkeiten wie sie die residenz darbot,aß und trank mit dem freimacht um die ihr täglicher tisch gast war vortrefflich und nahmen teil an alle öffentlichen lustbarkeiten wie sie die residenz dargelegt ,0.375
7245,7245,serapionsbruederauswahl/serapionsbruederauswahl_1536.wav,nur auf aurelien hatte diese verbesserung der lage ihrer mutter die diese offenbar dem fremden verdankte gar keinen einfluss,nur auf orientieren hatte diese verbesserung der lage ihrer mutter die diese offenbar dem fremden verdankte gar keinen einfluss ,0.05263157894736842
7246,7246,serapionsbruederauswahl/serapionsbruederauswahl_1537.wav,sie blieb eingeschlossen in ihrem zimmer zurück wenn die baronesse mit dem fremden dem vergnügen zueilte,sie blieb eingeschlossen in ihrem zimmer zurück wenn die baroness mit dem fremd dem vergnügen zu eilte ,0.25
7247,7247,serapionsbruederauswahl/serapionsbruederauswahl_1538.wav,und musste so armselig einhergehen als sonst,und musste so armselig einhergehen als sonst  ,0.0
7248,7248,serapionsbruederauswahl/serapionsbruederauswahl_1539.wav,der fremde hatte unerachtet er wohl beinahe vierzig jahre alt sein mochte ein sehr frisches jugendliches ansehen,der fremder hatte ohne achtet er wohl beinahe vierzig jahre alt sein dürfte ein sehr frisches jugendliches asiens sucht ,0.35294117647058826
7249,7249,serapionsbruederauswahl/serapionsbruederauswahl_1540.wav,war von hoher schöner gestalt und auch sein antlitz mochte männlich schön genannt werden,war von hoher schöner gestalt und auch seinen antlitz mochte männlich schön genannt werden  ,0.07142857142857142
7250,7250,serapionsbruederauswahl/serapionsbruederauswahl_1541.wav,demunerachtet war er aurelien widrig weil oft sein benehmen,dem ungeachtet war er eure dietrich weil oft sein benehmen ,0.4444444444444444
7251,7251,serapionsbruederauswahl/serapionsbruederauswahl_1542.wav,schien er sich auch zu einem vornehmen anstande zwingen zu wollen linkisch gemein pöbelhaft wurde,schien er sich auch zu einer vornehmen anstand zwingen zu wollen linkisch gemein rüpelhaft wurde sein ,0.26666666666666666
7252,7252,serapionsbruederauswahl/serapionsbruederauswahl_1543.wav,die blicke womit er aber aurelien zu betrachten begann erfüllten sie mit unheimlichem grauen,die blicke womit er aber auch regelungen zu betrachten das erfüllt wie sie mit unheimlichem drauf ,0.42857142857142855
7253,7253,serapionsbruederauswahl/serapionsbruederauswahl_1544.wav,ja mit einem abscheu dessen ursache sie sich selbst nicht zu erklären wusste,ja mit einem abscheu dessen ursache sie sich selbst nicht zu erklären musste  ,0.07692307692307693
7254,7254,serapionsbruederauswahl/serapionsbruederauswahl_1545.wav,nie hatte bisher die baronesse es der mühe wert geachtet aurelien auch nur ein wort über den fremden zu sagen,nie hatte bisher die baroness der mühe wert geachtet oreal ja auch nur ein wort über den fremden zusahen ,0.3
7255,7255,serapionsbruederauswahl/serapionsbruederauswahl_1546.wav,jetzt nannte sie aurelien seinen namen mit dem zusatz dass der baron steinreich,jetzt nannte sie auch alien seiner nahmen mit den zusatz dass der baronin steinreich ,0.46153846153846156
7256,7256,serapionsbruederauswahl/serapionsbruederauswahl_1547.wav,und ein entfernter verwandter sei sie rühmte seine gestalt seine vorzüge,und ein entfernter verwandter sei sie rühmte seiner gestalt seiner vorzüge ,0.18181818181818182
7257,7257,serapionsbruederauswahl/serapionsbruederauswahl_1548.wav,und schloss mit der frage wie er aurelien gefalle,und schloss mit der frage wie er auch gefalle  ,0.1111111111111111
7258,7258,serapionsbruederauswahl/serapionsbruederauswahl_1549.wav,aurelie verschwieg nicht den innern abscheu den sie gegen den fremden hegte da blitzte sie aber die baronesse an mit einem blick,daraufhin hier verschwieg nicht den oder abscheu den sie gegen den fremden hegte da blitzte sie aber die baroness an mit einem blick ,0.18181818181818182
7259,7259,serapionsbruederauswahl/serapionsbruederauswahl_1550.wav,der ihr tiefen schreck einjagte und schalt sie ein dummes einfältiges ding,der initiativen schreck ein jagte vom schafft sie einen dummes einfältiges klingeln ,0.6666666666666666
7260,7260,serapionsbruederauswahl/serapionsbruederauswahl_1551.wav,bald darauf wurde die baronesse freundlicher gegen aurelien als sie es jemals gewesen sie erhielt schöne kleider,bald darauf wurde die baroness freundlicher grüßen ausgeliehen als sie es jemals gewesen sie erhielt schöne kleider ,0.17647058823529413
7261,7261,serapionsbruederauswahl/serapionsbruederauswahl_1552.wav,reichen modischen putz jeder art man liess sie teilnehmen an den öffentlichen vergnügungen,reichen modischen prozess jeder art man ließ sie teilnehmen an den öffentlichen vergnügen ,0.23076923076923078
7262,7262,serapionsbruederauswahl/serapionsbruederauswahl_1553.wav,der fremde bemühte sich nun um aureliens gunst auf eine weise,der fremder bemühte sich nun um auch aliens kurs auf eine weise ,0.36363636363636365
7263,7263,serapionsbruederauswahl/serapionsbruederauswahl_1554.wav,die ihn nur immer widerwärtiger ihr erscheinen liess tödlich wurde aber ihr zarter jungfräulicher sinn berührt,die ihnen nur immer widerwärtiger ihr erscheinen ließ tödlich wurde aber ihr zarter jungfräulicher sinn berührt ,0.125
7264,7264,serapionsbruederauswahl/serapionsbruederauswahl_1555.wav,als ein böser zufall sie geheime zeugin sein liess einer empörenden abscheulichkeit  des fremden und der verderbten mutter,als ein böser zufall sieger heime zeugin seien ließ einer fp pyramiden abscheulichkeit des fremden sind der verderbten mutter  ,0.3888888888888889
7265,7265,serapionsbruederauswahl/serapionsbruederauswahl_1556.wav,als nun einige tage darauf der fremde in halbtrunknem mut,als nun einige tage darauf der fremde innerhalb dröhnt nur mut ,0.3
7266,7266,serapionsbruederauswahl/serapionsbruederauswahl_1557.wav,sie auf eine art in seine arme schloss dass die verruchte absicht keinem zweifel unterworfen,sie als eine art in seine arme schloss das die verruchte absicht keinen zweifel unterworfen ,0.2
7267,7267,serapionsbruederauswahl/serapionsbruederauswahl_1558.wav,da gab ihr die verzweiflung manneskraft sie stiess den fremden zurück dass er rücklings überstürzte,da gab ihr die verzweiflung manneskraft sie schließt den franken zurück dass er rücklings überstürzte ,0.13333333333333333
7268,7268,serapionsbruederauswahl/serapionsbruederauswahl_1559.wav,entfloh und schloss sich in ihr zimmer ein die baronesse erklärte aurelien ganz kalt und bestimmt,entflohen und schloss sich in ihr zimmer ein die baroness erklärte eure ganz kalt und bestimmt ,0.1875
7269,7269,serapionsbruederauswahl/serapionsbruederauswahl_1560.wav,dass da der fremde ihren ganzen haushalt bestritte und sie gar nicht lust habe zurückzukommen in die alte dürftigkeit,das da der fremde ihren ganzen haushalt bestrickte umsehe gar keine lust habe zurückzukommen die alte dürftigkeit ,0.3157894736842105
7270,7270,serapionsbruederauswahl/serapionsbruederauswahl_1561.wav,hier jede alberne ziererei verdriesslich und unnütz sein werde aurelie müsse sich dem willen des fremden hingeben,hier jede alberner zierat verdrießlich und unnütz sein werden auch ilja müsse sich dem willen des fremden hingeben ,0.35294117647058826
7271,7271,serapionsbruederauswahl/serapionsbruederauswahl_1562.wav,der sonst gedroht sie zu verlassen statt auf aureliens wehmütigstes flehen,der sonst gedroht sie zu verlassen statt auf auch aliens wehmütig des flehe ,0.45454545454545453
7272,7272,serapionsbruederauswahl/serapionsbruederauswahl_1563.wav,statt auf ihre heisse tränen zu achten begann die alte in frechem spott laut auflachend,statt auf ihrer heißen tränen zu achten begann die alte hilfreicher spott laut aufflackern ,0.3333333333333333
7273,7273,serapionsbruederauswahl/serapionsbruederauswahl_1564.wav,über ein verhältnis das ihr alle lust des lebens erschliessen werde auf eine art zu sprechen,dieser ein verhältnis das ihr alle lustiges leben erschließen werde auf eine art zu sprechen ,0.3125
7274,7274,serapionsbruederauswahl/serapionsbruederauswahl_1565.wav,deren zügellose abscheulichkeit jedem sittlichen gefühl hohn sprach so dass aurelie sich davor entsetzte,deren zügellose abscheulichkeit jedem sittlichen gefühle hohen sprach so dass auch ilja sich davor einsetzte  ,0.35714285714285715
7275,7275,serapionsbruederauswahl/serapionsbruederauswahl_1566.wav,sie sah sich verloren und das einzige rettungsmittel schien ihr schleunige flucht,sie sah sich verloren und das einzige reichtums mittel schieben ihr schleunige flucht ,0.25
7276,7276,serapionsbruederauswahl/serapionsbruederauswahl_1567.wav,aurelie hatte sich den hausschlüssel zu verschaffen gewusst,auch ilja hatte sich denn hausschlüssel zu verschaffen gewusst ,0.375
7277,7277,serapionsbruederauswahl/serapionsbruederauswahl_1568.wav,die wenigen habseligkeiten die dringendste notwendigkeit erforderte zusammengepackt und schlich nach mitternacht,die wenigen habseligkeiten die dringendster notwendigkeit erforderte zusammengepackt und schlicht nach mitternacht ,0.16666666666666666
7278,7278,serapionsbruederauswahl/serapionsbruederauswahl_1569.wav,als sie die mutter in tiefem schlaf glaubte über den matt erleuchteten vorsaal schon wollte sie,als sie die mutter in tiefen schlaf glaubte über den matt erleuchteten vorsah schon wollte sie ,0.125
7279,7279,serapionsbruederauswahl/serapionsbruederauswahl_1570.wav,leise leise hinaustreten als die haustüre rasselnd aufsprang und es die treppe hinaufpolterte,leiser leiser hinaus treten als die haustüre rasselnd aufsprang und es die treppe hinauf polterte ,0.46153846153846156
7280,7280,serapionsbruederauswahl/serapionsbruederauswahl_1571.wav,hinein in den vorsaal hin zu aureliens füssen stürzte die baronesse in einen schlechten schmutzigen kittel gekleidet,hinein in den vorsaal hinzu auch brillanz füßen stürzte die baroness in einem schlechten schmutzigen kittel gekleidet ,0.35294117647058826
7281,7281,serapionsbruederauswahl/serapionsbruederauswahl_1572.wav,brust und ärme entblösst das greise haar aufgelöst wild flatternd,brust und arme entblößt das kreise h aufgelöst wild flatter  ,0.5
7282,7282,serapionsbruederauswahl/serapionsbruederauswahl_1573.wav,und dicht hinter ihr her der fremde der mit dem gellenden ruf,und dicht hinter ihr her der fremde der mit dem gellenden rufen ,0.08333333333333333
7283,7283,serapionsbruederauswahl/serapionsbruederauswahl_1574.wav,›warte verruchter satan höllische hexe ich werd dir dein hochzeitmahl eintränken‹ sie bei den haaren mitten ins zimmer schleifte,warte erfahrung der satan höllische hexe ich will dir dein hochzeitsmarsch einschränkt sie bei den haren mitten ins zimmer schleifte ,0.3684210526315789
7284,7284,serapionsbruederauswahl/serapionsbruederauswahl_1575.wav,und mit dem dicken knüttel den er bei sich trug auf die grausamste weise zu misshandeln begann,und mit dem dicken knüttel den er bei sich trug auf die grausamster weise zu misshandeln baker  ,0.11764705882352941
7285,7285,serapionsbruederauswahl/serapionsbruederauswahl_1576.wav,die baronesse stiess ein fürchterliches angstgeschrei aus aurelie,die baroness stieß einen fürchterliches angst geschrei aus arena ,0.75
7286,7286,serapionsbruederauswahl/serapionsbruederauswahl_1577.wav,ihrer sinne kaum  mächtig rief laut durch das geöffnete fenster nach hilfe,verlierer sind kaum mächtig rief laut durch das geöffneten fenster nachhilfe ,0.4166666666666667
7287,7287,serapionsbruederauswahl/serapionsbruederauswahl_1578.wav,es traf sich dass gerade eine patrouille bewaffneter polizei vorüberging diese drang sogleich ins haus,es traf sich das gerade eine patrouille bewaffneter polizei vorbeigeht diese drangen sogleich ins haus  ,0.2
7288,7288,serapionsbruederauswahl/serapionsbruederauswahl_1579.wav,›fasst ihn‹ rief die baronesse sich vor wut und schmerz krümmend den polizeisoldaten entgegen ›fasst ihn – haltet ihn fest – schaut seinen blossen rücken an – es ist –‹,fast ihnen rief die baroness sich vor auf wut und schmerz kommende woche dem polizei soldaten entgegen fast ihn halte ihn fest schaut seinem losen rücken an es ist ,0.5666666666666667
7289,7289,serapionsbruederauswahl/serapionsbruederauswahl_1580.wav,sowie die baronesse den namen nannte jauchzte der polizeisergeant der die patrouille führte laut auf,sobald die baroness den namen räumte jauchzte der polizei sehr städte patrouille führte laut auf ,0.4
7290,7290,serapionsbruederauswahl/serapionsbruederauswahl_1581.wav,›hoho – haben wir dich endlich urian‹,buffo haben würde ich endlich milliarden ,0.7142857142857143
7291,7291,serapionsbruederauswahl/serapionsbruederauswahl_1582.wav,und damit packten sie den fremden fest und schleppten ihn so sehr er sich sträuben mochte fort,und damit packten sie den fremd fest und schleppten ihn so sehr er sich streitmacht das ,0.23529411764705882
7292,7292,serapionsbruederauswahl/serapionsbruederauswahl_1583.wav,dem allem was sich zugetragen unerachtet hatte die baronesse aureliens absicht doch sehr wohl bemerkt,dm allem was sich zugetragen ungeachtet ich hatte die baroness ausrede absicht doch sehr wohl bemerkt ,0.3333333333333333
7293,7293,serapionsbruederauswahl/serapionsbruederauswahl_1584.wav,sie begnügte sich damit aurelien ziemlich unsanft beim arm zu fassen,sie begnügte sich damit auch relegiert ziemlich unsanft beim arm zu fassen ,0.18181818181818182
7294,7294,serapionsbruederauswahl/serapionsbruederauswahl_1585.wav,sie in ihr zimmer zu werfen und dieses dann abzuschliessen ohne weiter etwas zu sagen,sie in ihr zimmer zu sollen und dieses dann abzuschließen ohne weiter etwas zu sagen  ,0.13333333333333333
7295,7295,serapionsbruederauswahl/serapionsbruederauswahl_1586.wav,andern morgens war die baronesse ausgegangen und kam erst am späten abend wieder während aurelie,andern morgens war die baroness ausgegangen und kam erst am späten abend wieder während auch billiger ,0.2
7296,7296,serapionsbruederauswahl/serapionsbruederauswahl_1587.wav,in ihr zimmer wie in ein gefängnis eingeschlossen niemanden sah und hörte,in ihr zimmer wie in einen gefängnis eingeschlossen niemanden sah und hörte ,0.08333333333333333
7297,7297,serapionsbruederauswahl/serapionsbruederauswahl_1588.wav,so dass sie den ganzen tag zubringen musste ohne speise und trank,so dass sie den ganzen tag zubringen musste oder speise und trank  ,0.08333333333333333
7298,7298,serapionsbruederauswahl/serapionsbruederauswahl_1589.wav,mehrere tage hintereinander ging das so fort oft blickte die baronesse sie mit zornfunkelnden augen an,mehrere tage hintereinander ging das so und oft liegt die baroness somit zornfunkelnden augen an ,0.3125
7299,7299,serapionsbruederauswahl/serapionsbruederauswahl_1590.wav,sie schien mit einem entschluss zu ringen bis sie an einem abend briefe fand deren inhalt ihr freude zu machen schien,sie schienen mit einem entschluss zu ringen bis sie an einem abend briefe fand deren inhalt ihr freude zu machen schien  ,0.047619047619047616
7300,7300,serapionsbruederauswahl/serapionsbruederauswahl_1591.wav,›aberwitzige kreatur du bist an allem schuld,aberwitzige kreatur group ist an allem schuld ,0.42857142857142855
7301,7301,serapionsbruederauswahl/serapionsbruederauswahl_1592.wav,aber es ist nun gut und ich wünsche selbst dass die fürchterliche strafe dich nicht treffen mag,aber es ist nun brutal und ich wünsche selbst das keine fürchterlicher strafrechtlich nicht treffen mark ,0.4117647058823529
