Unnamed: 0,file,orgText,outText,WER
6131,serapionsbruederauswahl/serapionsbruederauswahl_0422.wav,ist es nun also der geist allein der die begebenheit vor uns erfasst,ist das nun also der geist allein der die begebenheit vor uns erfasst ,0.07692307692307693
6132,serapionsbruederauswahl/serapionsbruederauswahl_0423.wav,so hat sich das auch wirklich begeben was er dafür anerkennt –,so hat sich das auch wirklich erlebe was ihr dafür erkennt  ,0.3333333333333333
6133,serapionsbruederauswahl/serapionsbruederauswahl_0424.wav,eben gestern sprach ariost von den gebilden seiner phantasie und meinte er habe im innern gestalten und begebenheiten geschaffen,eben gestern sprach zarathustra den gebilden seiner fantasie und meinte er habe im innern gestalten und begebenheiten geschaffen  ,0.15789473684210525
6134,serapionsbruederauswahl/serapionsbruederauswahl_0425.wav,die niemals in raum und zeit existierten ich bestritt dass dies möglich und er musste mir einräumen,die niemals in raum und zeit existierten ich bestritt dass dies möglich und er musste mir einräumen ,0.0
6135,serapionsbruederauswahl/serapionsbruederauswahl_0426.wav,dass es nur mangel höherer erkenntnis sei wenn der dichter alles was er vermöge seiner besonderen sehergabe,das es nur mangel höherer erkenntnis sei wenn der dichter alles was er vermöge seiner besonderen sehr gabe ,0.17647058823529413
6136,serapionsbruederauswahl/serapionsbruederauswahl_0427.wav,vor sich in vollem leben erschaue in den engen raum seines gehirns einschachteln wolle,vor sich in vollem leben mehr schaue in den engen raum seines gehirns ein schachteln wolle  ,0.2857142857142857
6137,serapionsbruederauswahl/serapionsbruederauswahl_0428.wav,aber erst nach dem märtyrertum kommt jene höhere erkenntnis die genährt wird von dem leben in tiefer einsamkeit –,aber auch nach dem märtyrertum kommt jene höhere erkenntnis die genährt wird von dem leben in tiefer einsamkeit  ,0.10526315789473684
6138,serapionsbruederauswahl/serapionsbruederauswahl_0429.wav,sie scheinen nicht mit mir einig sie begreifen mich vielleicht gar nicht – doch freilich wie sollte ein kind der welt,sie scheinen nicht mit mir ein ich sie begreifen mich vielleicht gar nicht doch freilich wie sollte ein kind der welt ,0.14285714285714285
6139,serapionsbruederauswahl/serapionsbruederauswahl_0430.wav,trägt es auch den besten willen dazu in sich den gott geweihten anachoreten begreifen können in seinem tun und treiben –,trägt das auch den besten willen dazu in sich den gott geweihten anarchie retten begreifen können in seinem tun und drei  ,0.23809523809523808
6140,serapionsbruederauswahl/serapionsbruederauswahl_0431.wav,lassen sie mich  erzählen was sich heute als die sonne aufging und ich auf der spitze jenes berges stand vor meinen augen begab‹ –,lassen sie mich erzählen was ich heute als die sonne aufging und ich auf die spitzer jenes werde es stand vor meinen augen bekam  ,0.2916666666666667
6141,serapionsbruederauswahl/serapionsbruederauswahl_0432.wav,serapion erzählte jetzt eine novelle angelegt durchgeführt,therapien erzählte jetzt eine novelle angelegt durchgeführt  ,0.14285714285714285
6142,serapionsbruederauswahl/serapionsbruederauswahl_0433.wav,wie sie nur der geistreichste mit der feurigsten phantasie begabte dichter anlegen durchführen kann,wie sie nur der geistreicher mit der feurigsten fantasie begabte dichter anlegen durchführen kann  ,0.14285714285714285
6143,serapionsbruederauswahl/serapionsbruederauswahl_0434.wav,alle gestalten traten mit einer plastischen ründung mit einem glühenden leben hervor dass man fortgerissen,alle gestalten traten mit einer plastischen rundung mit einem glühende leben hervor dass man fortgerissen ,0.13333333333333333
6144,serapionsbruederauswahl/serapionsbruederauswahl_0435.wav,bestrickt von magischer gewalt wie im traum daran glauben musste dass serapion alles selbst wirklich von seinem berge erschaut,bestrickt von magischer gewalt wie im traum daran glauben musste das serra björn alles wirklich von seinem berge erschaut  ,0.21052631578947367
6145,serapionsbruederauswahl/serapionsbruederauswahl_0436.wav,dieser novelle folgte eine andere und wieder eine andere bis die sonne hoch im mittag über uns stand,dieser novelle folgte eine andere und wieder eine andere bist die sonne hoch im mittag über uns stand  ,0.05555555555555555
6146,serapionsbruederauswahl/serapionsbruederauswahl_0437.wav,da erhob sich serapion von seinem sitz und sprach in die ferne blickend ›dort kommt mein bruder hilarion,da sich selber ablauf von seinem setz um sprach wenn die farben der blick und dort kommt man immer oder highlights  ,0.8333333333333334
6147,serapionsbruederauswahl/serapionsbruederauswahl_0438.wav,der in seiner zu grossen strenge immer mit mir zürnt dass ich mich der gesellschaft fremder leute zu sehr hingebe‹,der in seiner zu großen strenge immer mit mir zu hören dass ich mich der gesellschaft fremder leute zuseher hingebe  ,0.3
6148,serapionsbruederauswahl/serapionsbruederauswahl_0439.wav,ich verstand den wink und nahm abschied indem ich fragte ob es mir wohl vergönnt sei wieder einzukehren,ich war staat in den bewegen konnte nahm abschied in der mich fragte ob es mir wohl völkern sei wiederzukehren  ,0.6111111111111112
6149,serapionsbruederauswahl/serapionsbruederauswahl_0440.wav,serapion erwiderte mit mildem lächeln ›ei mein freund ich dachte du würdest hinauseilen aus dieser wilden wüste,sierra björn erwiderte mit meldung lächeln ein mein freund ich dachte du würdest hinaus eilen aus dieser wilden wüsste  ,0.4117647058823529
6150,serapionsbruederauswahl/serapionsbruederauswahl_0441.wav,die deiner lebensweise gar nicht zuzusagen scheint gefällt es dir aber einige zeit hindurch deine wohnung in meiner nähe aufzuschlagen,die deiner lebensweise gar nicht zum zusagen scheint gefällt es er aber einiger zeit hindurch deiner wohnung in meiner nähe aufzuschlagen  ,0.25
6151,serapionsbruederauswahl/serapionsbruederauswahl_0442.wav,so sollst du mir jederzeit willkommen sein in meiner hütte in meinem gärtlein vielleicht gelingt es mir den zu bekehren,so sollst du mir jederzeit willkommen sein in meiner hütte in meinem klein vielleicht gelingt es mir den zu bekehren ,0.05
6152,serapionsbruederauswahl/serapionsbruederauswahl_0443.wav,der zu mir kam als böser widersacher – gehab dich wohl mein freund‹ –,der zu mir kam als böser widersacher gehabt ich wohl mein freund  ,0.35714285714285715
6153,serapionsbruederauswahl/serapionsbruederauswahl_0444.wav,gar nicht vermag ich den eindruck zu beschreiben den der besuch bei dem unglücklichen auf mich machte,gar nicht vermag ich den eindruck zu beschreiben den der besuch bei dem unglücklichen auf mich machte ,0.0
6154,serapionsbruederauswahl/serapionsbruederauswahl_0445.wav,indem mich sein zustand sein methodischer wahnsinn in dem er das heil seines lebens fand mit tiefem schauer erfüllte,in dem mich sein zustand sein methodischer wahnsinn indem er das heil seines lebens fand mit tief umschaue erfüllte  ,0.3157894736842105
6155,serapionsbruederauswahl/serapionsbruederauswahl_0446.wav,setzte mich sein hohes dichtertalent in staunen erweckte seine gemütlichkeit sein ganzes wesen,setzte mich so ein hohes dichter talent in staunen erweckte seine gemütlichkeit sein ganzes wesen ,0.3076923076923077
6156,serapionsbruederauswahl/serapionsbruederauswahl_0447.wav,das die ruhigste hingebung des reinsten geistes atmete in mir die tiefste rührung,das die ruhig der hingebung des reinsten geist des atmete im mehr die tiefste rührung  ,0.46153846153846156
6157,serapionsbruederauswahl/serapionsbruederauswahl_0448.wav,ich gedachte jener schmerzlichen worte opheliens ›o welch ein edler geist ist hier zerstört,ich bin da der lena schmerzlich warte auf welcher ins o welch ein edler gereist ist hier zerstört  ,0.7857142857142857
6158,serapionsbruederauswahl/serapionsbruederauswahl_0449.wav,des hofmanns auge des gelehrten  zunge des kriegers arm des staates blum und hoffnung,das hofmann auge des gelehrten zunge des kriegers aaron das staates blum und hoffnung ,0.2857142857142857
6159,serapionsbruederauswahl/serapionsbruederauswahl_0450.wav,der sitte spiegel und der bildung muster das merkziel der betrachter ganz ganz hin –,der sind der spiegel und der behinderung muster das werde ziel des betrachters ganz ganz hin  ,0.5333333333333333
6160,serapionsbruederauswahl/serapionsbruederauswahl_0451.wav,ich sehe die edle hochgebietende vernunft misstönend wie verstimmte glocken jetzt,ich sehe die edle hoch gebietende vernunft mist tönend wie verstimmte glocken jetzt  ,0.36363636363636365
6161,serapionsbruederauswahl/serapionsbruederauswahl_0452.wav,dies hohe bild die züge blühender jugend durch schwärmerei zerrüttet‹ – und doch konnt ich die ewige macht nicht anklagen,dies hohe bild die züge blühender jugend durch schwärmerei zerrüttet und doch konnte ich die ewige macht nicht anklagen  ,0.15
6162,serapionsbruederauswahl/serapionsbruederauswahl_0453.wav,die vielleicht auf diese weise den unglücklichen vor bedrohlichen klippen rettete in den sichern hafen,die vielleicht auf diese weise werden unglaubliche vor bedrohlich klippen rettete in den sicheren hafen  ,0.26666666666666666
6163,serapionsbruederauswahl/serapionsbruederauswahl_0454.wav,je öfter ich nun meinen anachoreten besuchte desto herzlicher gewann ich ihn lieb immer fand ich ihn heiter und gesprächig,je öfter ich nun meinen anarchie retten besuchte desto herzlicher gewann ich in lieb immer fand ich ihn heiter und gespräch ich  ,0.25
6164,serapionsbruederauswahl/serapionsbruederauswahl_0455.wav,und ich hütete mich wohl etwa wieder den psychologischen arzt machen zu wollen es war bewundrungswürdig mit welchem scharfsinn,und ich fühlte mich wohl etwa wieder dem psychologischen arzt machen zu wollen es war bewunderung würdig mit welchem scharfsinn ,0.21052631578947367
6165,serapionsbruederauswahl/serapionsbruederauswahl_0456.wav,mit welchem durchdringenden verstande mein anachoret über das leben in allen seinen gestaltungen sprach,mit welchem durchdringenden verstande meinen anarchie rät über das leben in allen seinem gestaltung und sprach ,0.42857142857142855
6166,serapionsbruederauswahl/serapionsbruederauswahl_0457.wav,höchst merkwürdig aber aus welchen von jeder aufgestellten ansicht ganz abweichenden tiefern motiven,höchst merkwürdig aber aus welchen von jeder aufgestellten ansicht ganz abweichende tiefer motiven ,0.15384615384615385
6167,serapionsbruederauswahl/serapionsbruederauswahl_0458.wav,er geschichtliche begebenheiten entwickelte nahm ichs mir zuweilen heraus,er geschichtliche begebenheiten entwickelter nahm ich mir zuweilen heraus ,0.2222222222222222
6168,serapionsbruederauswahl/serapionsbruederauswahl_0459.wav,so sehr mich auch der scharfsinn seiner divinationen traf doch einzuwenden,so sämig mich auch der scharfsinn seiner die wie nationen traf doch einzuwenden  ,0.36363636363636365
6169,serapionsbruederauswahl/serapionsbruederauswahl_0460.wav,dass kein historisches werk der besonderen umstände erwähne die er anführe so versicherte er mit mildem lächeln,das kein historisches werdet er besondere umstände erwähne die ehe anführer so versicherte er mit meldung gleichen  ,0.47058823529411764
6170,serapionsbruederauswahl/serapionsbruederauswahl_0461.wav,dass wohl freilich kein historiker der welt das alles so genau wissen könne als er,das wohl freilich kein historiker der welt das alles so genau wissen kölner als er  ,0.13333333333333333
6171,serapionsbruederauswahl/serapionsbruederauswahl_0462.wav,der es ja aus dem munde der handelnden personen selbst hätte die ihn besucht –,der ja aus dem munde handelnden personen selbst hätte die untersucht  ,0.3333333333333333
6172,serapionsbruederauswahl/serapionsbruederauswahl_0463.wav,ich musste b verlassen und kehrte erst nach drei jahren wieder zurück,ich musste b verlassen und erklärt erklärte erst nach drei jahren wieder zurück  ,0.16666666666666666
6173,serapionsbruederauswahl/serapionsbruederauswahl_0464.wav,es war später herbst in der mitte des novembers wenn ich nicht irre,es war später herbst in der mitte des novembers wenn ich nicht irre ,0.0
6174,serapionsbruederauswahl/serapionsbruederauswahl_0465.wav,gerade der vierzehnte als ich hinauslief um meinen anachoreten aufzusuchen,gerade der vierzehnte als ich hinauslief um meinen anderswo retten aufzusuchen  ,0.2
6175,serapionsbruederauswahl/serapionsbruederauswahl_0466.wav,von weitem hörte ich den ton der kleinen glocke die über seiner hütte angebracht war und fühlte mich von seltsamen schauern,von weitem hörte ich den ton der kleinem glocke die über seiner hütte angebracht war und fühlte mich von seltsamen schaudern ,0.09523809523809523
6176,serapionsbruederauswahl/serapionsbruederauswahl_0467.wav,von düsterer ahnung durchbebt ich kam endlich an die hütte ich trat hinein,von düsteren ahnung und durch bebt ich kam endlich an die hütte ich trat hinein  ,0.3076923076923077
6177,serapionsbruederauswahl/serapionsbruederauswahl_0468.wav,serapion lag ausgestreckt die hände auf der brust gefaltet auf seinen binsenmatten ich glaubte dass er schliefe,sierra björn lag ausgestreckt die hände auf der brust gefaltet auf seinen binsen matten ich glaube der er schliefe  ,0.35294117647058826
6178,serapionsbruederauswahl/serapionsbruederauswahl_0469.wav,ich trat näher heran da merkt ich es wohl er war gestorben« –,ich tat mir ja da wäre und ich es wohl eher war stau  ,0.6153846153846154
6179,serapionsbruederauswahl/serapionsbruederauswahl_0470.wav,»und du begrubst ihn mit hilfe zweier löwen« – so unterbrach ottmar den freund »wie –,uns du beruf den mit hilfe zweier löwe so untermauert hat freund wie  ,0.625
6180,serapionsbruederauswahl/serapionsbruederauswahl_0471.wav,was sagst du« rief cyprian ganz erstaunt »ja« fuhr ottmar fort,was sagst du rief zu brigaden ganz erstaunt ja fuhr ottmar fort  ,0.36363636363636365
6181,serapionsbruederauswahl/serapionsbruederauswahl_0472.wav,»es ist nicht anders schon im walde noch ehe du serapions hütte erreicht hattest begegneten dir seltsame ungeheuer mit denen du sprachst,es ist nicht anders schon im walde noch ehe du serbiens hütte erreicht hat ist begegneten dir seltsame ungeheuer mit denen du sprachst ,0.18181818181818182
6182,serapionsbruederauswahl/serapionsbruederauswahl_0473.wav,ein hirsch brachte dir den mantel des heiligen athanasius und bat dich serapions leichnam darin einzuwickeln – genug,ein hirsch brachte die den mantel des heiligen anastasius und bat ich sie arabien zeichner darin einzuwickeln genug  ,0.3888888888888889
6183,serapionsbruederauswahl/serapionsbruederauswahl_0474.wav,dein letzter besuch bei deinem wahnsinnigen anachoreten gemahnt mich an jenen wunderbaren besuch den antonius dem einsiedler paulus abstattete,dein letzter besuch bei deinem wahnsinnigen anarchie retten gemahnt mich an jenem wundersamen besuch den antonius dem einsiedler paulus abstattete ,0.21052631578947367
6184,serapionsbruederauswahl/serapionsbruederauswahl_0475.wav,und von dem der heilige mann so viel phantastisches zeug erzählt,von denen der heilige man so viele fantastisches zeuge erzählt  ,0.5454545454545454
6185,serapionsbruederauswahl/serapionsbruederauswahl_0476.wav,dass man wohl wahrnimmt wie es ihm ziemlich stark im kopf spukte,das mache wohnwagen nimmt wie sie müssen starben im kopf schrumpfte  ,0.75
6186,serapionsbruederauswahl/serapionsbruederauswahl_0477.wav,du siehst dass ich mich auch auf die legenden der heiligen verstehe –,du siehst dass ich mich auch auf die legenden der heiligen verstehe  ,0.07692307692307693
6187,serapionsbruederauswahl/serapionsbruederauswahl_0478.wav,nun weiss ich warum vor einigen jahren deine ganze phantasie von mönchen klöstern einsiedlern heiligen erfüllt war,nun weiß ich warum vor einigen jahren deine ganze fantasie von münchen klöstern einsiedlern heiligen erfüllt war ,0.17647058823529413
6188,serapionsbruederauswahl/serapionsbruederauswahl_0479.wav,ich merkte das aus dem briefe den du mir damals schriebst und in dem ein solch eigner mystischer ton herrschte,ich der das aus dem briefe du mir damals schriebst und indem ein solch eigener mystischer ton herrschte ,0.25
6189,serapionsbruederauswahl/serapionsbruederauswahl_0480.wav,dass ich auf allerlei sonderbare gedanken geriet – irr ich nicht so dichtetest du damals ein seltsames buch,das sich auf allerlei sonderbare gedanken geriet irrig nicht so dichte des du damals ein seltsames buch  ,0.3888888888888889
6190,serapionsbruederauswahl/serapionsbruederauswahl_0481.wav,das auf den tiefsten katholischen mystizismus basiert so viel wahnsinniges und teuflisches enthielt,das auf dem tiefsten katholischen das dienstes aus basieren soviel wahnsinniges oder teuflisches enthielt  ,0.5384615384615384
6191,serapionsbruederauswahl/serapionsbruederauswahl_0482.wav,dass es dich hätte bei sanften hochgescheiten personen um allen kredit bringen können,das ist ich herrn dabei sanften hoch gescheiten personen einen kredit bringen können  ,0.6923076923076923
6192,serapionsbruederauswahl/serapionsbruederauswahl_0483.wav,gewiss spukte damals der höchste serapionismus in dir« »so ist es« erwiderte cyprian,gewiss spukte damals der höchste sehr raab und in dir so ist es erwiderte zyprioten ,0.5384615384615384
6193,serapionsbruederauswahl/serapionsbruederauswahl_0484.wav,»und ich möchte beinahe wünschen jenes phantastische buch das indessen doch als warnungszeichen den teufel an der stirn trägt,und ich möchte beinah wünschen jedes fantastische buch das indessen doch als waren zeichen den teufel an der stelle trägt  ,0.3684210526315789
6194,serapionsbruederauswahl/serapionsbruederauswahl_0485.wav,vor dem sich ein jeder hüten kann nicht in die welt geschickt zu haben freilich regte mich der umgang mit dem anachoreten dazu an,vollem sich ein jeder kann nicht in die welt im schick zu haben freilich regte mich in der umgang in der monarchie leben dazu an  ,0.4166666666666667
6195,serapionsbruederauswahl/serapionsbruederauswahl_0486.wav,ich hätt ihn vielleicht meiden sollen aber du ottmar ihr alle kennt ja meinen besondern hang zum verkehr mit wahnsinnigen,ich hatte ihn vielleicht meiden sollten aber du ottmar ihr alle kennt ja meinen besonderen hang zum verkehr mit wahnsinnigen  ,0.15
6196,serapionsbruederauswahl/serapionsbruederauswahl_0487.wav,immer glaubt ich dass die natur gerade beim abnormen blicke vergönne in ihre schauerlichste tiefe,immer glaubt dich dass die natur gerade beim abnormen blicke vergönne in ihre schauerlichste tiefe ,0.06666666666666667
6197,serapionsbruederauswahl/serapionsbruederauswahl_0488.wav,und in der tat selbst in dem grauen das mich oft bei jenem seltsamen verkehr befing gingen mir ahnungen  und bilder auf,mann hinter tat selbst in den grauen das mich oft bei jenem seltsamen verkehr befehl gingen mir ahnung und bilder auf  ,0.2727272727272727
6198,serapionsbruederauswahl/serapionsbruederauswahl_0489.wav,die meinen geist zum besonderen aufschwung stärkten und belebten mag es sein dass die von grund aus verständigen,die meinen geist zu besonderen auf im sterben und beleben mag ja sein dass die von grund aus verständigen  ,0.3333333333333333
6199,serapionsbruederauswahl/serapionsbruederauswahl_0490.wav,diesen besondern aufschwung nur für den paroxismus einer gefährlichen krankheit halten was tut das wenn der der krankheit angeklagte,diesen besonderen aufschwung nur für den paroxysmus einer gefährlichen krankheit halten was tut das wenn der der krankheit angeklagte ,0.10526315789473684
6200,serapionsbruederauswahl/serapionsbruederauswahl_0491.wav,sich nur selbst kräftig und gesund fühlt« »das bist du ganz gewiss mein lieber cyprian« nahm theodor das wort,sich nur selbst und kräftig und warum fühlt das bist du ganz gewiss ist mein lieber syria namen theodor das wort  ,0.3684210526315789
6201,serapionsbruederauswahl/serapionsbruederauswahl_0492.wav,»und das beweiset deine robuste konstitution um die ich dich beinah beneiden möchte,und das beweiset deine robuste konstitution um die ich dich beinahe beneiden möchte  ,0.15384615384615385
6202,serapionsbruederauswahl/serapionsbruederauswahl_0493.wav,du sprichst von dem blick in die schauerlichste tiefe der natur möge nur jeder sich vor einem solchen blick hüten,du spricht vom den blick in die schauerlichste tiefer der natur möge nur jeder sich vor einem solchen blicke hüten ,0.25
6203,serapionsbruederauswahl/serapionsbruederauswahl_0494.wav,der sich nicht frei weiss von allem schwindel – so wie du uns deinen serapion dargestellt hast wird wohl niemand leugnen,der sich nicht frei weiß von allem schwindel so wie du uns deinen serra björn dargestellt hast wird wohl niemand leugnen ,0.19047619047619047
6204,serapionsbruederauswahl/serapionsbruederauswahl_0495.wav,dass sein gutmütiger stiller wahnsinn gar nicht in betracht kommen konnte da der umgang mit dem geistreichsten lebendigsten dichter kaum mit dem seinigen zu vergleichen,das ist ein gut mit den hersteller wahnsinn gar nicht in betracht kommen konnte da der umgang mit dem geistreichen lebendigen dichter kaum mit dem seidige zu vergleichen  ,0.4
6205,serapionsbruederauswahl/serapionsbruederauswahl_0496.wav,gestehe aber nur ein dass vorzüglich da nun jahre darüber vergangen als du ihn lebend verliessest,gestehe aber nur ein das vorzüglich da nun jahre darüber vergangen als du ihn lebend verließest ,0.125
6206,serapionsbruederauswahl/serapionsbruederauswahl_0497.wav,du uns seine gestalt nur in vollem glänzenden licht wie sie in deinem innern lebt darstellen konntest,du uns seine gestalt nur in vollem glänzendem licht wie sie in deinem innern lebt darstellung konntest  ,0.11764705882352941
6207,serapionsbruederauswahl/serapionsbruederauswahl_0498.wav,dann aber behaupte ich meinerseits dass mich wenigstens bei einem menschen der eben auf solche weise wahnsinnig wie dein serapion,da aber behaupte ich meinerseits das mich wenigstens bei einem menschen der eben auf solche weise wahnsinnig wieder sehr raab jungen ,0.3
6208,serapionsbruederauswahl/serapionsbruederauswahl_0499.wav,die innere angst ja das entsetzen nie verlassen würde schon bei deiner erzählung,die innere angst ja das entsetzen nie verlassen würde schon bei deiner erzählung ,0.0
6209,serapionsbruederauswahl/serapionsbruederauswahl_0500.wav,als serapion seinen zustand als den glücklichsten pries als er dich so selig wünschte als er selbst sich fühlte,als servieren seiner zustand also den glücklich pries als er dich so selig wünschte weiß wie er selbst sich fühlte  ,0.3157894736842105
6210,serapionsbruederauswahl/serapionsbruederauswahl_0501.wav,standen mir die haare zu berge – es wäre heillos wenn der gedanke dieses glücklichen zustandes wurzel fassen im gemüt,standen mir die haare zu berge es wäre heilloses wenn der gedanke dieser so glücklich zustandes wohl sie umfassen gewöhnt  ,0.45
6211,serapionsbruederauswahl/serapionsbruederauswahl_0502.wav,und dadurch den wirklichen wahnsinn herbeiführen könnte – nie hätte ich mich schon deshalb serapions umgange hingegeben,und dadurch den wirklichen wahnsinn herbeiführen könnte nie hätte ich mich schon deshalb seraph johns umgang hingegeben ,0.23529411764705882
6212,serapionsbruederauswahl/serapionsbruederauswahl_0503.wav,und dann ist noch ausser der geistigen gefahr die leibliche zu fürchten dass,und dann ist doch außer der geistigen gefahr die leibliche zu fürchten dass ,0.15384615384615385
6213,serapionsbruederauswahl/serapionsbruederauswahl_0504.wav,wie der französische arzt pinel häufige fälle anführt von fixen ideen befallene oft plötzlich in tobsucht geraten,wie der französische art email häufiger fälle anführen von fixen ideen was alleine oft plötzlich in tobsucht geraten  ,0.35294117647058826
6214,serapionsbruederauswahl/serapionsbruederauswahl_0505.wav,und wie ein wütendes tier alles um sich her morden« »theodor hat recht« sprach ottmar,und wie einen wütend ist tier alles um sich hier morgen theodor hat recht sprach autor  ,0.5333333333333333
6215,serapionsbruederauswahl/serapionsbruederauswahl_0506.wav,»ich tadle o cyprian  deinen närrischen hang zur narrheit deine wahnsinnige lust am wahnsinn,ich tadle o zyprioten deinen närrischen hang zur narrheit deine wahnsinnige lust am wahnsinn  ,0.14285714285714285
6216,serapionsbruederauswahl/serapionsbruederauswahl_0507.wav,es liegt etwas überspanntes darin das dir selbst mit der zeit wohl lästig werden wird,es liegt etwas über sparkurs darin dass wir selbst mit zeit hohen lästig werden wird  ,0.4
6217,serapionsbruederauswahl/serapionsbruederauswahl_0508.wav,dass ich wahnsinnige fliehe wie die pest versteht sich wohl aber schon menschen von überreizter phantasie,das ich wahnsinnige für ihr wie die pest verstehen sich wohl aber schon menschenmengen überreizt auf phantasien  ,0.5
6218,serapionsbruederauswahl/serapionsbruederauswahl_0509.wav,die sich auf diese oder jene weise spleenisch äussert sind mir unheimlich und fatal«,die sich auf dieser oder jener weise spielerisch ich äußern sind mir unheimlich und fatalen  ,0.42857142857142855
6219,serapionsbruederauswahl/serapionsbruederauswahl_0510.wav,»du« nahm theodor das wort,du namen theodor das wort ,0.4
6220,serapionsbruederauswahl/serapionsbruederauswahl_0511.wav,»du lieber ottmar gehst hierin wieder offenbar zu weit indem wie ich wohl weiss du alles was sich von innen heraus im äussern auf nicht gewöhnliche etwas seltsame weise gebärden will hassest,du lieber ottmar gehst hierin viele offenbar vorbei und ideen wie ich wohl weiß du alles was ich von innen heraus im äußern auf nicht gewöhnlicher etwas seltsamerweise gebärden will hasses  ,0.375
6221,serapionsbruederauswahl/serapionsbruederauswahl_0512.wav,das missverhältnis des innern gemüts mit dem äussern leben welches der reizbare mensch fühlt,das missverhältnis des innern gemüt mit dem äußern leben welches der reizbare mensch fühlt ,0.14285714285714285
6222,serapionsbruederauswahl/serapionsbruederauswahl_0513.wav,treibt ihn wohl zu besonderen grimassen die die ruhigen gesichter über die der schmerz so wenig gewalt hat als die lust,treibt ihn wohl zu besonderen grimassen die die ruhigeren gesichter über die der schmerz so wenig gewalt hat als die lust ,0.047619047619047616
6223,serapionsbruederauswahl/serapionsbruederauswahl_0514.wav,nicht begreifen können sondern sich nur darüber ärgern merkwürdig ist es aber dass du mein ottmar,ich war gerade soll man sich nur darüber ärgern merkwürdig ist es aber das du meine ottmar  ,0.4375
6224,serapionsbruederauswahl/serapionsbruederauswahl_0515.wav,selbst so leicht verwundlich geneigt bist aus allen schranken zu treten,selbst so leicht verwunderlich geneigt bist aus bahnschranken vertreten  ,0.45454545454545453
6225,serapionsbruederauswahl/serapionsbruederauswahl_0516.wav,und schon oft den vorwurf des vollkommensten spleens auf dich geladen hast –,ob schon auf den vorwurf dass vollkommensten sind zur auf dich geladen hass ende vom der einsiedler servieren  ,0.8461538461538461
6226,serapionsbruederauswahl/serapionsbruederauswahl_0517.wav,ich merke dirs an dass nun da du nur von ihm erzählt hast du freier im geiste geworden – schaue her in dieses merkwürdige buch,ich merke dir sagen dass er nun da du von ihm erzählt hast du freier im geißelte gefahren schau her den dieses merkwürdige buch  ,0.36
6227,serapionsbruederauswahl/serapionsbruederauswahl_0518.wav,in diesen herrlichen hauskalender der aufschluss gibt über alles – haben wir denn nicht heute den vierzehnten november –,in diesen herrlichen haus kalender der aufschluss gibt über alles haben wir denn nicht heute den vierzehnten november  ,0.21052631578947367
6228,serapionsbruederauswahl/serapionsbruederauswahl_0519.wav,war es nicht am vierzehnten november als du deinen einsiedlerischen freund tot in seiner hütte fandest,war sicher nicht am vierzehn im november also die einzigen einsiedlerin freut betonte in seiner mitte fakt ist  ,0.75
6229,serapionsbruederauswahl/serapionsbruederauswahl_0520.wav,und wenn du ihn auch nicht wie ottmar vorhin meinte mit hilfe zweier löwen begrubst,und wenn du ihn auch nicht wie auch immer vorhin weiter mit hilfe zweier löwen pogroms  ,0.26666666666666666
6230,serapionsbruederauswahl/serapionsbruederauswahl_0521.wav,und ebensowenig andere wunder auf dich zutraten so wurdest du doch gewiss bei dem anblick deines sanft entschlafenen freundes,und ebensowenig andere wunder auf dich zutragen so wurdest du doch gewiss bei dem anblick der es sanft entschlafen und freundes ,0.2631578947368421
6231,serapionsbruederauswahl/serapionsbruederauswahl_0522.wav,bis ins innerste getroffen der eindruck blieb unauslöschlich,bis ins innerste getroffen der eindruck blieb unauslöschlich  ,0.0
6232,serapionsbruederauswahl/serapionsbruederauswahl_0523.wav,und wohl mag es sein dass der innere geist mittelst einer geheimnisvollen dir selbst unbewussten operation,und wohnen mag es sein dass der innerer geleistet metal zu einer geheimnisvollen er selbst unbewussten operation  ,0.375
6233,serapionsbruederauswahl/serapionsbruederauswahl_0524.wav,das bild des verlornen freundes an seinem todestage frischer gefärbt vorschiebt als sonst – tu mir den gefallen cyprianus,das bild des verlorenen freundes an seinem todestage frischer gefärbt fuhr schiebt als sonst du mir den gefallen zyprioten nuss ,0.3684210526315789
6234,serapionsbruederauswahl/serapionsbruederauswahl_0525.wav,und füge serapions tode noch einige wunderbare erscheinungen hinzu,und füge sehr rabbi uns tode noch einige wunderbare erscheinungen hinzu  ,0.3333333333333333
6235,serapionsbruederauswahl/serapionsbruederauswahl_0526.wav,damit dem zu einfachen schluss der begebenheit etwas aufgeholfen werde« »als ich« sprach cyprian,damit dem zu einfachen schluss der begebenheit etwas abgeholfen werde als ich sprach zu an ,0.42857142857142855
6236,serapionsbruederauswahl/serapionsbruederauswahl_0527.wav,»tief bewegt ja erschüttert von dem anblick des toten aus der hütte trat sprang mir das zahme reh dessen ich früher gedachte entgegen,tief bewegt ja erschüttert von dem anblick des toten aus der hütte trat sprang mir das zahme reh des nicht früher gedachte entgegen ,0.13043478260869565
6237,serapionsbruederauswahl/serapionsbruederauswahl_0528.wav,helle tränen perlten in seinen augen und die wilden tauben umschwirrten mich mit ängstlichem geschrei mit banger todesklage,helle tränen perücken in seinen augen aus die wilden tauben umschwirrten mich mit ängstlichem geschrei mit banger todes klage  ,0.2222222222222222
