Unnamed: 0.1,file,orgText,outText,WER
5272,meisterfloh/meisterfloh_2645.wav,grillen – einfältige gedanken – nichts anders ist es das mich etwas verstört mein holdes kind lass mich ins freie,grillen einfältige gedanken nichts anders ist es das mich etwas stört mein holdes kind laß mich ins frei,0.25
5273,meisterfloh/meisterfloh_2646.wav,und alles ist vorüber in wenigen minuten mich ruft ohnedies noch ein geschäft«   »es ist«,und alles ist vorüber in wenigen minuten mich ruft ohne dies noch ein geschäft es ist,0.333333333333333
5274,meisterfloh/meisterfloh_2647.wav,rief die kleine indem sie rasch aufsprang »es ist alles gelogen aber du bist ein böser affe,rief die kleine indem sie rasch aufsprang es ist alles gelogen aber du bist ein böseraffe,0.176470588235294
5275,meisterfloh/meisterfloh_2648.wav,der erst gezähmt werden muss« – peregrinus war froh als er sich auf der strasse befand,der erst gezät werden muss ppergrinus war froh als er sich auf der straße befand,0.3125
5276,meisterfloh/meisterfloh_2649.wav,doch ganz ausgelassen freudig gebärdete sich meister floh der in peregrinus halsbinde unaufhörlich kicherte und lachte,auch ganz ausgelassen freudig gebärdete sich meister floh der inperegrinus halsbinde unaufhörlich icherte und lachte,0.25
5277,meisterfloh/meisterfloh_2650.wav,und die vorderhände zusammenschlug dass es hell klatschte dem peregrinus war diese fröhlichkeit seines kleinen schützlings etwas lästig,und die vorderhände zusammenschlug dass es hell klatschte dem peregrinos war diese fröhlichkeit seines kleinen schützlings etwas lästig,0.055555555555556
5278,meisterfloh/meisterfloh_2651.wav,da sie ihn in seinen gedanken störte er bat den meister floh ruhig zu sein denn schon hätten ihn ernsthafte leute mit blicken voll,da sie ihn in seinem gedanken störte er bat den meister floh ruhig zu sein denn schon hätten ihn ernsthafte leute mit blicken voll,0.041666666666667
5279,meisterfloh/meisterfloh_2652.wav,vorwurfs betrachtet glaubend er sei es der so kichere und lache und närrische streiche treibe auf öffentlicher strasse,wurfs betrachtet glaubend er sei es der so kchere und lache und närrische streiche treiber auf öffentlicher straße,0.222222222222222
5280,meisterfloh/meisterfloh_2653.wav,»o ich tor« rief aber meister floh in den ausbrüchen seiner unmässigen freude beharrend »o ich blödsinniger tor,o ich tor riefmeisterfloh in den ausbrüchen in seiner unmäßigen freude beharrend o ich blöd sinniger tor,0.611111111111111
5281,meisterfloh/meisterfloh_2654.wav,dass ich da an dem siege zweifeln konnte wo gar kein kampf mehr vonnöten ja peregrinus es ist nicht anders,dass ich da an dem siege zweifeln konnte wo gar kein kampf von nöten ja peregrinus es ist nicht anders,0.1
5282,meisterfloh/meisterfloh_2655.wav,gesiegt hattet ihr in dem augenblick als selbst der tod der geliebten euern entschluss nicht zu erschüttern vermochte,gesiegt hatte ihr in dem augenblick als der tod der geliebten eern entschluss nicht zu erschüttern vermochte,0.166666666666667
5283,meisterfloh/meisterfloh_2656.wav,lasst mich jauchzen lasst mich jubeln denn alles müsste mich trügen wenn nicht bald das helle sonnenlicht aufgehen sollte,laßt mich jauchzen laßt mich jubeln denn alles müßt mich drüben wenn nicht bald das helle sonnenlicht aufgehen sollte,0.210526315789474
5284,meisterfloh/meisterfloh_2657.wav,das alle geheimnisse aufklärt« als peregrinus an lämmerhirts türe pochte,dass alle geheimnisse aufklärt als peregrinus an lemmer hirztür pochte,0.4
5285,meisterfloh/meisterfloh_2658.wav,rief eine sanfte weibliche stimme »herein« er öffnete die türe ein mädchen die sich,rief eine sanfte weibliche stimme herein er öffnete die tür ein mädchen das sich,0.214285714285714
5286,meisterfloh/meisterfloh_2659.wav,allein in der stube befand trat ihm entgegen und fragte ihn freundlich was ihm zu diensten stehe –,allein in der stube befand trat ihm entgegen und fragte ihn freundlich was ihm zu diensten stehe,0.055555555555556
5287,meisterfloh/meisterfloh_2660.wav,mag es dem geneigten leser genügen wenn gesagt wird dass das mädchen ungefähr achtzehn jahre alt sein mochte,mag es dem geneigten leser genügen wenn gesagt wird daß das mädchen ungefähr jahre als ein mochte,0.222222222222222
5288,meisterfloh/meisterfloh_2661.wav,dass sie mehr gross als klein und schlank im reinsten ebenmass der glieder gewachsen war dass sie hellbraunes haar und dunkelblaue,daß sie mehr groß als klein und schlank im reinsten ebenmalsß der gliedergewachsen war daß sie hellbraunes haar und dunkelblau,0.333333333333333
5289,meisterfloh/meisterfloh_2662.wav,augen und eine haut hatte die das zarte flockengewebe schien von lilien und rosen,augen und eine haut hatte die das zarte flockengewebe schien von lilien und rosen,0
5290,meisterfloh/meisterfloh_2663.wav,mehr als alles dies wollte aber gelten dass des mädchens antlitz jenes zarte geheimnis jungfräulicher reinheit,mehr als alles dies wollte aber gelten dass das mädchen antlitzjenes zarte geheimnis jungfräuhliche reinheit,0.3125
5291,meisterfloh/meisterfloh_2664.wav,himmlischen liebreizes aussprach wie es mancher alte deutsche maler in seinen gebilden erfasst –,hohen himmlischen liebreiz aussprach wie es mancher der alten deutschen maler in seinen gebilden erfasst,0.428571428571429
5292,meisterfloh/meisterfloh_2665.wav,sowie peregrinus der holden jungfrau ins auge blickte war es ihm als habe er in schwerlastenden banden gelegen,sowie peregrinus der holden jungfrau ins auge blickte war es ihm als habe er in schwer belasteten banden gelegen,0.111111111111111
5293,meisterfloh/meisterfloh_2666.wav,die eine wohltätige macht gelöst und der engel des lichts stehe vor ihm an dessen hand er eingehen werde in das reich,die eine wohltätige macht gelöst und der engel des lichts stehe vor ihm an dessen hand er einkehren werde in das,0.090909090909091
5294,meisterfloh/meisterfloh_2667.wav,namenloser liebeswonne und sehnsucht – das mädchen wiederholte indem sie vor peregrinus starrem blick errötend,ich nahmen loser liebeswonne und sehnsucht das mädchen wiederholte indem sie vor peregrinus staren blick erötend,0.4
5295,meisterfloh/meisterfloh_2668.wav,sittsam die augen niederschlug die frage was dem herrn beliebe mühsam stotterte peregrinus heraus,sitzkam die augen niederschlug die frage was dem herren beliebe mühsam stotterte pegrinus heraus,0.214285714285714
5296,meisterfloh/meisterfloh_2669.wav,ob der buchbinder lämmerhirt hier wohne als nun das mädchen erwiderte dass lämmerhirt allerdings hier wohne,ob der buchbinder lemma hirt hier woer als nun das mädchen erwiderte das lema hirt allerdings hier woer,0.4375
5297,meisterfloh/meisterfloh_2670.wav,dass er aber in geschäften ausgegangen da sprach peregrinus wirr durcheinander von einbänden die er bestellt,dass er aber im geschäften ausgegangen da sprach peregrinus wirdre durcheinander von einänden die er bestellt,0.1875
5298,meisterfloh/meisterfloh_2671.wav,von büchern die lämmerhirt ihm verschaffen sollen zuletzt kam er etwas ins geleise und gedachte der prachtausgabe des ariost,von büchern die lemmahirt ihm verschaffen solle zuletzt kam er etwas ins geleise und gedachte der prachtausgabe des ariost,0.105263157894737
5299,meisterfloh/meisterfloh_2672.wav,die lämmerhirt in roten maroquin binden sollen mit reicher goldner verzierung da war es aber als durchführe die,die lemme hirt in roten marukkin binden sollen mit reicher goldene verzierungda war es aber als durchführe,0.388888888888889
5300,meisterfloh/meisterfloh_2673.wav,holde jungfrau ein elektrischer funke sie schlug die hände zusammen und rief tränen in den augen »ach gott –,holde jungfrau ein elektrischer funke sie schlug die hände zusammen und rief tränen in den augen ach gott,0.105263157894737
5301,meisterfloh/meisterfloh_2674.wav,sie sind herr tyss« – sie machte eine bewegung als wolle sie peregrinus hand ergreifen trat aber schnell zurück,sie sind sseü sie machte eine bewegung als wolle sie wäregrinus hand ergreifen trat aber schnell zurück,0.210526315789474
5302,meisterfloh/meisterfloh_2675.wav,und ein tiefer seufzer schien die volle brust zu entlasten dann überstrahlte ein anmutiges lächeln der jungfrau antlitz,und ein tiefer seufz erschien die volle brust zu entlasten dann überstrahlte ein anmutiges lächeln der jungfrau antlitz,0.111111111111111
5303,meisterfloh/meisterfloh_2676.wav,wie liebliches morgenrot und sie ergoss sich nun in dank und segenswünsche dafür dass peregrinus des vaters,wie liebliches morgenrot und sie ergoß ich nun in dank und segens wünsche dafür dass peregrinus des vaters,0.235294117647059
5304,meisterfloh/meisterfloh_2677.wav,der mutter wohltäter sei dass nicht dies allein – nein – seine milde seine freundlichkeit die art,der mutter wohltäter sei daß nicht dies allein nein seine milde seine freundlichkeit die art,0.176470588235294
5305,meisterfloh/meisterfloh_2678.wav,wie er noch zu vorigen weihnachten die kinder beschenkt und freude und fröhlichkeit verbreitet ihnen den frieden die heiterkeit,wie er noch zuvorigen weihnachten die kinder beschenkt und freude und fröhlichkeit verbreitet ihnen den frieden die heiterkeit,0.105263157894737
5306,meisterfloh/meisterfloh_2679.wav,des himmels gebracht sie räumte schnell des vaters lehnstuhl ab der mit,des himmels gebracht sie räumte schnell des vaters lehnstuhl ab der,0.083333333333333
5307,meisterfloh/meisterfloh_2680.wav,büchern skripturen heften ungebundenen drucken bepackt war rückte ihn heran und lud mit anmutiger gastlichkeit den,büchern skipturen heften ungebundenen drucken bepackt war rückte ihn heran und blut mit anmutiger gastlichkeit den,0.125
5308,meisterfloh/meisterfloh_2681.wav,gewahrend versicherte schnell dass sie den preis der arbeit nicht wisse und daher keine bezahlung annehmen könne herr peregrinus möge es sich aber,versicherte schnell dass sie den preis der arbeit nicht wisse und daher keine bezahlung annehmen könne herr peregrinus möge es sich aber,0.043478260869565
5309,meisterfloh/meisterfloh_2682.wav,gefallen lassen einige augenblicke zu verweilen da der vater gleich zurückkommen müsse dem peregrinus war es,fallen lassen einige augenblicke zu verweilen da der vater gleich zurückkommen müsse dem peregrinus war es,0.0625
5310,meisterfloh/meisterfloh_2683.wav,als schmölze das nichtswürdige metall in seiner hand in einen klumpen zusammen,als schmelze das nichts würdige metall in seiner hand zu einem klumpen zusammen,0.416666666666667
5311,meisterfloh/meisterfloh_2684.wav,er steckte die goldstücke schneller wieder ein als er sie hervorgeholt das mädchen griff jetzt als peregrinus sich mechanisch in lämmerhirts breiten,er steckte die goldstücke schneller wieder ein als er sie hervorgeholtdas mädchen griff jetzt als peregrinus sich mechanisch in lemma hirzbreiten,0.181818181818182
5312,meisterfloh/meisterfloh_2685.wav,lehnsessel niedergelassen nach ihrem stuhl aus instinktmässiger höflichkeit sprang herr peregrinus auf,lehnstuhl niedergelassen nach ihrem stuhl aus instinktmäßiger höflichkeit sprang wäre grinus auf,0.333333333333333
5313,meisterfloh/meisterfloh_2686.wav,und wollte den stuhl heranrücken da geschah es aber dass er statt der stuhllehne des mädchens hand erfasste und er glaubte,und wollte den stuhl heranrücken da geschah es aber daß der stadt der stuhllehne des mädchens hand erfasßte und erglaubte,0.285714285714286
5314,meisterfloh/meisterfloh_2687.wav,als er das kleinod leise zu drücken wagte einen kaum merkbaren gegendruck zu fühlen – »kätzchen kätzchen,als er das kleinot leise zu drücken wagte einen kaum merkbaren gegendruck zu fühlen kätzchen kätzchen,0.176470588235294
5315,meisterfloh/meisterfloh_2688.wav,was machst du« mit diesen worten wandte sich das mädchen und hob ein zwirnknäuel von dem fussboden auf,was machst du mit diesen warten wand sich das mädchen und houg ein zwirrmenkneiel von dem fußboden auf,0.333333333333333
5316,meisterfloh/meisterfloh_2689.wav,das die katze zwischen den vorderpfoten hielt ein mystisches gewebe beginnend dann fasste sie mit kindlicher unbefangenheit den,dass die katze zwischen den vorderquoten hielt ein mystisches gewebe beginnend dann fas sie mit kindlicher unbefangenheit den,0.166666666666667
5317,meisterfloh/meisterfloh_2690.wav,arm des in himmelsentzücken versunkenen peregrinus führte ihn zum lehnsessel und bat ihn nochmals sich niederzulassen,arm das in himmelsentzücken versunkenen peregrinus führte ihn zum lehnstuhl und bat ihn nochmals sich niederzulassen,0.125
5318,meisterfloh/meisterfloh_2691.wav,indem sie selbst sich ihm gegenübersetzte und irgendeine weibliche arbeit zur hand nahm,indem sie selbst sich ihm gegenübersetzte und irgendeine weibliche arbeit zur hand nahm,0
5319,meisterfloh/meisterfloh_2692.wav,peregrinus schwankte im sturm auf einem wogenden meer »o prinzessin« das wort entschlüpfte ihm selbst wusste,riginus schwankte im sturm auf einem wogenden meer o prinfessin das wort entschlüpfte ihm selbst wus,0.25
5320,meisterfloh/meisterfloh_2693.wav,er nicht wie es geschah das mädchen schaute ihn   erschrocken an da war es ihm als habe er gegen die holde,er nicht wie es geschah das mädchen schaute ihm ganz erschrocken an da war es ihm als habe er gegen die holde,0.095238095238095
5321,meisterfloh/meisterfloh_2694.wav,gefrevelt und er rief mit dem weichsten wehmütigsten ton »meine liebste teuerste mademoiselle«,gefrevelt und errief mit dem weichsten wie hmütigsten ton o meine liebste teuerste matmorse,0.538461538461538
5322,meisterfloh/meisterfloh_2695.wav,das mädchen errötete und sprach mit holder jungfräulicher verschämtheit »die eltern nennen mich röschen nennen sie mich auch so lieber herr,das mädchen errötete und sprach mit holder jungfrölicher verschämtheit die eltern nennen mich röschen nennennen sie mich auch so lieber,0.190476190476191
5323,meisterfloh/meisterfloh_2696.wav,tyss denn ich gehöre ja auch zu den kindern denen sie so viel gutes erzeigt und von denen sie so hoch verehrt werden«,denn ich gehöre ja auch zu den kindern denen sie so viel gutes erzeigt und von denen sie so hoch verehrt werden,0.086956521739131
5324,meisterfloh/meisterfloh_2697.wav,»röschen« rief peregrinus ganz ausser sich er hätte der holden jungfrau zu füssen stürzen mögen,öschen rief peregrinus ganz außer sich er hätte der holden jungfrau zu füßen stürzen mögen,0.2
5325,meisterfloh/meisterfloh_2698.wav,kaum hielt er sich zurück röschen erzählte nun indem sie ruhig fortarbeitete wie seit der zeit als die eltern durch den krieg in,kaum hielt er sich zurück röschen erzählte nun indem sie ruhig wort arbeitete wie seit der zeit als die eltern durch den kriegin,0.173913043478261
5326,meisterfloh/meisterfloh_2699.wav,die bitterste dürftigkeit geraten sie von einer base in einem benachbarten kleinen städtchen aufgenommen,bitterste dürftigkeit geraten sie von einer base in einem benachbarten kleinen städtchen aufgenommen,0.071428571428572
5327,meisterfloh/meisterfloh_2700.wav,wie diese base vor wenigen wochen gestorben und wie sie dann zu den eltern zurückgekehrt,wie diese base vor wenigen wochen gestorben und wie sie dann zu den eltern zurückgekehrt,0
5328,meisterfloh/meisterfloh_2701.wav,peregrinus hörte nur röschens süsse stimme ohne viel von den worten zu verstehen und er überzeugte sich erst dass,grinus hörte nur röschen süße stimme ohne viel von den worten zu verstehen und er überzeugte sich erst,0.210526315789474
5329,meisterfloh/meisterfloh_2702.wav,er nicht selig träume als lämmerhirt ins zimmer trat und ihn mit dem herzlichsten willkommen begrüsste,er nicht selig träume als lemma hirt ins zimmer trat und ihn mit dem herzlichsten willkommen begrüßte,0.1875
5330,meisterfloh/meisterfloh_2703.wav,nicht lange dauerte es so folgte auch die frau mit den kindern und wie denn in des menschen unergründlichem gemüt,nicht lange dauerte es so folgte auch die frau mit den kindern und wie denn in des menschen unergründlichem gemüt,0
5331,meisterfloh/meisterfloh_2704.wav,gedanken regungen gefühle in seltsamem bunten gewirr durcheinanderlaufen so geschah es dass,gedankenregungen gefühle in seltsam buntem gewirrre durcheinanderlaufen so geschah es das,0.5
5332,meisterfloh/meisterfloh_2705.wav,peregrinus selbst in der ekstase die ihn einen nie geahnten himmel schauen liess plötzlich daran dachte,grinus selbst in der kstase die ihn eine niegeahnten himmel schauen ließ plötzlich daran dachte,0.375
5333,meisterfloh/meisterfloh_2706.wav,wie der murrköpfische pepusch sein beschenken der lämmerhirtschen kinder getadelt es war ihm sehr lieb auf befragen zu vernehmen,wie der murköpfische peppu sein beschenken der lemmahirtschen kinder getadelt es war ihm sehr lieb auf befragen zu vernehmen,0.157894736842105
5334,meisterfloh/meisterfloh_2707.wav,dass keins von den kindern sich den magen am naschwerk verdorben und die freundlich feierliche art ja,das keines von den kindern sich den magen am naschwerk verdorben und die freundlich feierliche art ja,0.117647058823529
5335,meisterfloh/meisterfloh_2708.wav,der gewisse stolz womit sie nach dem hohen glasschrank der das glänzende spielzeug enthielt heraufblickten zeigte,der gewisse stolz womit sie nach dem hohen glasschrank den das glänzende spielzeug enthielt hinaufblickten zeigte,0.125
5336,meisterfloh/meisterfloh_2709.wav,dass sie die letzte bescherung für etwas ausserordentliches hielten das wohl niemals wiederkehren dürfte,dass sie die letzte bescherung für etwas außerordentliches hielten das wohl niemals wiederkehren dürfte,0.071428571428572
5337,meisterfloh/meisterfloh_2710.wav,die übelgelaunte distel hatte also ganz unrecht »o pepusch« sprach peregrinus zu sich selbst,die übel gelaunte diesl hatte also ganz unrecht o pepussch sprachperegrinos zu sich selbst,0.5
5338,meisterfloh/meisterfloh_2711.wav,»dein verstörtes zerrissenes gemüt durchdringt kein reiner lichtstrahl der wahrhaften liebe« –,dein verstörtes zerrissenes gemüt durchdrinkt kein reiner lichtstrahl der wahrhaften liebe,0.333333333333333
5339,meisterfloh/meisterfloh_2712.wav,damit meinte peregrinus nun wieder wohl mehr als ein beschertes naschwerk und spielzeug – lämmerhirt,damit meinte peregrinos nun wohl mehr als ein beschertes naschwerk und spielzeug lemma hirt,0.266666666666667
5340,meisterfloh/meisterfloh_2713.wav,ein sanfter stiller frommer mann sah mit sichtlicher freude auf röschen die geschäftig aus und eingegangen,sanfter stiller frommermann sah mit sichtlicher freude auf röschen die geschäftig aus und eingegangen,0.1875
5341,meisterfloh/meisterfloh_2714.wav,butter und brot herbeigebracht und nun an einem kleinen tischchen in der entfernten ecke des zimmers,brot und butter herbeigebracht und nun an einem kleinen tischchen in der entferntesten ecke des zimmers,0.1875
5342,meisterfloh/meisterfloh_2715.wav,dem geschwister stattliche butterstollen bereitete die muntern jungen drängten sich dicht an die liebe schwester und wenn sie in,dem geschwister stattliche butterstollen bereitete die muntern jungen drängten sich dicht an die liebeschwester und wenn sie,0.157894736842105
5343,meisterfloh/meisterfloh_2716.wav,verzeihlicher kindischer begier das maul etwas weiter aufsperrten als gerade nötig so tat das der häuslichen idylle doch keinen sonderlichen,verzeihlicher kindlicher begierde das maul etwas weiter aufsperrten als gerade nötig so tat daß der häuslichen idylle doch keinen,0.2
5344,meisterfloh/meisterfloh_2717.wav,eintrag den peregrinus entzückte des holden mädchens beginnen,eintrag den peregrinus entzückte des holdenmädchens beginnen,0.25
5345,meisterfloh/meisterfloh_2718.wav,ohne dass ihm dabei werthers lotte und ihre butterbrote in den sinn kamen lämmerhirt näherte sich dem peregrinus und begann halb leise,ohne dass ihm dabei wert lotte und ihre butter brote in den sinn kamen lemmer hirt näherte sich dem peregrinus und begann baldlei,0.318181818181818
5346,meisterfloh/meisterfloh_2719.wav,von röschen zu reden was sie für ein frommes gutes liebes kind sei der der himmel auch die gabe äusserer schönheit verliehen,von röschen zu reden was sie für ein frommes gutes liebeskind sei der der himmel auch die gabe äußerer schönheit verliehen,0.136363636363636
5347,meisterfloh/meisterfloh_2720.wav,und wie er nur freude an dem holden kinde zu erleben hoffe was setzte er hinzu indem sein gesicht sich in wonne verklärte,und wie er nur freude an dem holden kinde zu erleben hoffe was setzte er hinzu indem sein gesicht sich in wonne verklärte,0
5348,meisterfloh/meisterfloh_2721.wav,was ihm aber so recht im innersten herzen wohl tue sei dass röschen sich auch zur edlen buchbinderkunst hinneige und seit,was ihm aber so recht im innersten herzen wohltu sei das röschen sich auch zur edlen buchbinder kunst hineige und,0.333333333333333
5349,meisterfloh/meisterfloh_2722.wav,den wenigen wochen während sie sich bei ihm befinde in feiner zierlicher arbeit ungemein viel profitiert habe,den wenigen wochen während sie sich mit ihm befinde in feiner zierlicher arbeit ungemein viel profitiert habe,0.058823529411765
5350,meisterfloh/meisterfloh_2723.wav,so dass sie bereits viel geschickter sei als mancher lümmel von lehrbursche der jahre hindurch maroquin und gold vergeude,so daß sie bereits viel geschickter sei als mancher lümmel von lehrbursche der jahre hindurch marukkin und goldvergeude,0.210526315789474
5351,meisterfloh/meisterfloh_2724.wav,und die buchstaben schief und krumm stelle dass sie aussähen wie betrunkene bauern die aus der schenke torkeln,und die buchstaben schief und grundstelle dass sie aussähen wie betrunkene bauern die aus der schenke torelnn,0.166666666666667
5352,meisterfloh/meisterfloh_2725.wav,ganz zutraulich flüsterte der entzückte vater dem peregrinus ins ohr »es muss heraus herr tyss,ganz zutraulich flüsterte der entzückte vater dem perieinos ins ohr es muß heraushaltes,0.4
5353,meisterfloh/meisterfloh_2726.wav,es drückt mir sonst das herz ab ich kann mir nicht helfen – wissen sie wohl dass   röschen den schnitt des ariosto vergoldet hat«,es drückt mir sonst das herz ab ich kann mir nicht helfen wissen sie wohl dass mein röschen den schnitt des ariosst vergoldet hat,0.166666666666667
5354,meisterfloh/meisterfloh_2727.wav,sowie peregrinus dies vernahm griff er hastig nach den saubern maroquinbänden als müsse er sich des heiligtums bemächtigen,sowie peregrinus dies vernahm griff er hastig nach den saubern marukkinbänden als müsse er sich des heiligtums bemächtigen,0.055555555555556
5355,meisterfloh/meisterfloh_2728.wav,ehe ein feindlicher zufall es ihm raube lämmerhirt hielt das für ein zeichen dass peregrinus fort wolle und bat ihn,ehe ein feindlicher zufall es im raube lemma hirt hielt das für ein zeichen das peregrinos fortwolle und bat ihn,0.35
5356,meisterfloh/meisterfloh_2729.wav,es sich noch einige augenblicke in der familie gefallen zu lassen eben dies erinnerte aber den peregrinus,es sich noch einige augenblicke in der familie gefallen zu lassen eben dies erinnerte aber den pereinus,0.058823529411765
5357,meisterfloh/meisterfloh_2730.wav,dass er doch endlich sich losreissen müsse er zahlte schnell die rechnung und lämmerhirt reichte ihm wie gewöhnlich die hand zum abschiede die,daß er doch sich endlich losreisen müsse erzahlte schnell die rechnung und lemma hirt reichte ihm wie gewöhnlich die hand zum abschiede,0.391304347826087
5358,meisterfloh/meisterfloh_2731.wav,frau tat dasselbe und auch röschen – die jungen standen in der öffnen türe und damit der liebestorheit ihr recht geschehe,frau tat dasselbe und auch röschen die jungen standen in der öffnenenttür und damit der liebesorheit ihr rechtgeschehe,0.285714285714286
5359,meisterfloh/meisterfloh_2732.wav,riss peregrinus im hinausschreiten dem jüngsten das restchen butterstolle aus der hand an dem er eben kaute und,rispperegrinus im hinausschreiten dem jungsten das restchen butterstollen aus der hand an dem er eben kaute,0.277777777777778
5360,meisterfloh/meisterfloh_2733.wav,rannte wie gehetzt die treppe hinab »nun nun« sprach der kleine ganz verdutzt »was ist denn das,trannte wie gehetzt die treppe hinab nun nun sprach der kleine ganz verdutzt was ist denn das,0.235294117647059
5361,meisterfloh/meisterfloh_2734.wav,hätt es mir ja sagen können der herr tyss wenn er hungrig war hätt ihm ja gern meine ganze stolle gegeben« –,hätte es mir ja sagen können der herrtus wenn er hungrig war hätte ihm ja gerne meine ganze stolle gegeben,0.318181818181818
5362,meisterfloh/meisterfloh_2735.wav,schritt vor schritt ging herr peregrinus tyss nach hause die schweren quartanten mühsam unter dem arm fortschleppend,schritt vor schritt ging herr peregrinus stüs nach hause die schweren quartanten mühsam unter dem arm fortschleppend,0.058823529411765
5363,meisterfloh/meisterfloh_2736.wav,und mit verklärtem blick einen bissen des butterstollenrestes nach dem andern auf die lippe nehmend als genösse er himmlisches manna,und mit verklärtem blick einen bissen des butterstollenrestes nach dem anderen auf die lippe nehmend als genösse eher himmlisches mana,0.15
5364,meisterfloh/meisterfloh_2737.wav,»der ist nunmehro auch übergeschnappt« sagte ein vorübergehender bürger es war dem mann nicht zu verdenken dass er dergleichen von,der ist nun mehro auch übergeschnappt sagte ein vorübergehender bürger es war dem mann nicht zu verdenken dass er dergleichen,0.25
5365,meisterfloh/meisterfloh_2738.wav,peregrinus dachte – als herr peregrinus tyss ins haus trat kam ihm die alte aline entgegen und winkte mit gebärden,peregrinus dachte als herr peryegrinus tüs ins hausat kam ihm die alte alline entgegen und winkte mit gebärdendie,0.35
5366,meisterfloh/meisterfloh_2739.wav,die angst und besorgnis ausdrückten nach dem zimmer des herrn swammerdamm die türe stand offen und,angst und besorgnis ausdrückten nach dem zimmer des herrnswammerdamdie türe stand offen und,0.25
5367,meisterfloh/meisterfloh_2740.wav,peregrinus gewahrte dörtje elverdink die erstarrt auf einem lehnstuhl sass und deren zusammengeschrumpftes gesicht,pereinus gewahrte dörche elvverding die erstarrt auf einem lehnstuhl saß und deren zusammengeschrumpffttes gesicht,0.357142857142857
5368,meisterfloh/meisterfloh_2741.wav,einer leiche zu gehören schien die bereits im grabe gelegen ebenso erstarrt ebenso leichenähnlich sassen,einer leiche zu gehören schien die bereits im grabe gelegen ebenso erstarrt ebenso leichen ähnlich sa,0.2
5369,meisterfloh/meisterfloh_2742.wav,vor ihr   lehnstühlen pepusch swammerdamm und leuwenhoek »ist das« sprach die alte,vor ihr auf lehnstühlen pepusch swammerdam und läuenhög ist das sprach die alte,0.416666666666667
5370,meisterfloh/meisterfloh_2743.wav,»ist das eine tolle gespenstische wirtschaft hier unten so sitzen die drei unseligen menschen schon den ganzen lieben tag über,ist das eine tolle gespenstische wirtschaft hier unten so sitzen die drei unseligen menschen schon den ganzen liebentag über,0.15
5371,meisterfloh/meisterfloh_2744.wav,und essen nichts und trinken nichts und reden nichts und holen kaum atem« –,und essen nichts und trinken nichts und reden nichts und holen kaum atem,0.142857142857143
5372,meisterfloh/meisterfloh_2745.wav,dem peregrinus wollte zwar ob des in der tat etwas schauerlichen anblicks halber einiges entsetzen anwandeln indessen wurde indem er,dem peregrinos wollte zwar ob es in der tat etwas schauerlichen anblickshalber einiges entsetzen anwandeln indessen wurde indem,0.25
5373,meisterfloh/meisterfloh_2746.wav,die treppe hinaufstieg das gespenstische bild von dem wogenden meer der himmelsträume verschlungen,die treppe hinaufstieg das gespenstische bild von dem wogenden meer der himmelsträume verschlungen,0
5374,meisterfloh/meisterfloh_2747.wav,in dem der entzückte peregrinus schwamm seit dem augenblick als er röschen gesehen – wünsche,indem der entzückte peregrinus schwamm seitdem augenblick als eröschen gesehen wünsche,0.466666666666667
5375,meisterfloh/meisterfloh_2748.wav,träume selige hoffnungen strömen gern über in das befreundete gemüt,träume selige hoffnungen strömten gern über in das befreundete gemüt,0.1
5376,meisterfloh/meisterfloh_2749.wav,aber gab es für den armen peregrinus jetzt ein anderes als das ehrliche des guten meisters floh –,aber gab es für den armen peregrinus jetzt ein anderes als das ehrliche des guten meisters floh,0.055555555555556
5377,meisterfloh/meisterfloh_2750.wav,dem wollte er nun sein ganzes herz ausschütten,dem wollte er nun sein ganzes herz ausschütten,0
5378,meisterfloh/meisterfloh_2751.wav,dem wollte er von röschen alles erzählen was sich eigentlich gar nicht so recht erzählen liess doch,dem wollte er von röschen alles erzählen was sich eigentlich gar nicht so recht erzählen ließdoch,0.117647058823529
5379,meisterfloh/meisterfloh_2752.wav,er mochte so viel rufen so viel locken als er wollte kein meister floh liess sich sehen er war auf und davon,er mochte so viel rufen so viel locken als er wollte kein meister floh ließ sich sehen er war auf und davon,0.045454545454546
5380,meisterfloh/meisterfloh_2753.wav,in der falte der halsbinde wo sonst meister floh bei ausgängen sich beherbergt fand peregrinus bei sorgfältigerem nachsuchen,in der falter der halsbinde wo sonstmeister floh bei ausgängen sich beherbergte wand periginos bei sorgfältigem nachsuchen,0.388888888888889
5381,meisterfloh/meisterfloh_2754.wav,ein kleines schächtelchen worauf die worte standen »hierin befindet sich das mikroskopische gedankenglas,ein kleines schächtelchen nurauf die worte standen hierin befindet sich das mikroskopische gedankengas,0.230769230769231
5382,meisterfloh/meisterfloh_2755.wav,seht ihr mit dem linken auge scharf in die schachtel hinein so sitzt euch das glas augenblicklich in der pupille,seht ihr mit dem linken auge scharf in die schachtel hinein so sitzt euch das glasaugenblicklich in der pupille,0.1
5383,meisterfloh/meisterfloh_2756.wav,wollt ihr es wieder heraushaben so dürft ihr nur das auge in die schachtel hineinhaltend die pupille sanft drücken,wollt ihr es wieder heraushaben so dürft ihr nur das auge in die schachtel hineinhalten die pupille sanft drücken,0.052631578947369
5384,meisterfloh/meisterfloh_2757.wav,und das glas fällt auf den boden der schachtel – ich arbeite in euern geschäften und wage viel dabei,und das glasfeld auf den boden der schachtel ich arbeite in euern geschäften und wage fiel dabei,0.210526315789474
